########################################
# format of text file
# nL    atom_type    atom_number    ke_i    ke_cut    u    v    w
# n+1S    atom_type    atom_number    ke_i    ke_cut    r    p    t
########################################
286S, ga, 34, 10, 100, 1.0, 127.5, 120.0
286S, n, 35, 10, 100, 1.0, 127.5, 120.0
288S, ga, 34, 10, 100, 1.0, 142.5, 120.0
289S, ga, 34, 10, 100, 1.0, 150.0, 120.0
28S, ga, 34, 10, 100, 1.0, 105.0, 7.5
292S, ga, 34, 10, 100, 1.0, 45.0, 127.5
292S, n, 35, 10, 100, 1.0, 45.0, 127.5
29S, ga, 34, 10, 100, 1.0, 112.5, 7.5
2S, ga, 34, 10, 100, 1.0, 37.5, 0.0
2S, n, 35, 10, 100, 1.0, 37.5, 0.0
304S, n, 35, 10, 100, 1.0, 135.0, 127.5
308S, ga, 34, 10, 100, 1.0, 37.5, 135.0
310S, ga, 34, 10, 100, 1.0, 52.5, 135.0
31S, n, 35, 10, 100, 1.0, 127.5, 7.5
320S, ga, 34, 10, 100, 1.0, 127.5, 135.0
322S, ga, 34, 10, 100, 1.0, 142.5, 135.0
326S, ga, 34, 10, 100, 1.0, 45.0, 142.5
327S, ga, 34, 10, 100, 1.0, 52.5, 142.5
329S, ga, 34, 10, 100, 1.0, 67.5, 142.5
32S, n, 35, 10, 100, 1.0, 135.0, 7.5
330S, ga, 34, 10, 100, 1.0, 75.0, 142.5
334S, ga, 34, 10, 100, 1.0, 105.0, 142.5
335S, ga, 34, 10, 100, 1.0, 112.5, 142.5
337S, ga, 34, 10, 100, 1.0, 127.5, 142.5
338S, ga, 34, 10, 100, 1.0, 135.0, 142.5
33S, n, 35, 10, 100, 1.0, 142.5, 7.5
343S, ga, 34, 10, 100, 1.0, 45.0, 150.0
355S, ga, 34, 10, 100, 1.0, 135.0, 150.0
36S, n, 35, 10, 100, 1.0, 37.5, 15.0
376S, n, 35, 10, 100, 1.0, 37.5, 165.0
380S, n, 35, 10, 100, 1.0, 67.5, 165.0
381S, n, 35, 10, 100, 1.0, 75.0, 165.0
385S, n, 35, 10, 100, 1.0, 105.0, 165.0
386S, n, 35, 10, 100, 1.0, 112.5, 165.0
38S, n, 35, 10, 100, 1.0, 52.5, 15.0
390S, n, 35, 10, 100, 1.0, 142.5, 165.0
395S, n, 35, 10, 100, 1.0, 52.5, 172.5
3S, ga, 34, 10, 100, 1.0, 45.0, 0.0
3S, n, 35, 10, 100, 1.0, 45.0, 0.0
405S, n, 35, 10, 100, 1.0, 127.5, 172.5
409S, ga, 34, 10, 100, 1.0, 30.0, 180.0
409S, n, 35, 10, 100, 1.0, 30.0, 180.0
40S, n, 35, 10, 100, 1.0, 67.5, 15.0
410S, ga, 34, 10, 100, 1.0, 37.5, 180.0
410S, n, 35, 10, 100, 1.0, 37.5, 180.0
411S, ga, 34, 10, 100, 1.0, 45.0, 180.0
411S, n, 35, 10, 100, 1.0, 45.0, 180.0
412S, ga, 34, 10, 100, 1.0, 52.5, 180.0
412S, n, 35, 10, 100, 1.0, 52.5, 180.0
413S, ga, 34, 10, 100, 1.0, 60.0, 180.0
413S, n, 35, 10, 100, 1.0, 60.0, 180.0
414S, ga, 34, 10, 100, 1.0, 67.5, 180.0
414S, n, 35, 10, 100, 1.0, 67.5, 180.0
415S, ga, 34, 10, 100, 1.0, 75.0, 180.0
415S, n, 35, 10, 100, 1.0, 75.0, 180.0
416S, ga, 34, 10, 100, 1.0, 82.5, 180.0
416S, n, 35, 10, 100, 1.0, 82.5, 180.0
417S, ga, 34, 10, 100, 1.0, 90.0, 180.0
417S, n, 35, 10, 100, 1.0, 90.0, 180.0
418S, ga, 34, 10, 100, 1.0, 97.5, 180.0
418S, n, 35, 10, 100, 1.0, 97.5, 180.0
419S, ga, 34, 10, 100, 1.0, 105.0, 180.0
419S, n, 35, 10, 100, 1.0, 105.0, 180.0
41S, n, 35, 10, 100, 1.0, 75.0, 15.0
420S, ga, 34, 10, 100, 1.0, 112.5, 180.0
420S, n, 35, 10, 100, 1.0, 112.5, 180.0
421S, ga, 34, 10, 100, 1.0, 120.0, 180.0
421S, n, 35, 10, 100, 1.0, 120.0, 180.0
422S, ga, 34, 10, 100, 1.0, 127.5, 180.0
422S, n, 35, 10, 100, 1.0, 127.5, 180.0
423S, ga, 34, 10, 100, 1.0, 135.0, 180.0
423S, n, 35, 10, 100, 1.0, 135.0, 180.0
424S, ga, 34, 10, 100, 1.0, 142.5, 180.0
424S, n, 35, 10, 100, 1.0, 142.5, 180.0
425S, ga, 34, 10, 100, 1.0, 150.0, 180.0
425S, n, 35, 10, 100, 1.0, 150.0, 180.0
45S, n, 35, 10, 100, 1.0, 105.0, 15.0
46S, n, 35, 10, 100, 1.0, 112.5, 15.0
48S, n, 35, 10, 100, 1.0, 127.5, 15.0
4S, ga, 34, 10, 100, 1.0, 52.5, 0.0
4S, n, 35, 10, 100, 1.0, 52.5, 0.0
50S, n, 35, 10, 100, 1.0, 142.5, 15.0
5S, ga, 34, 10, 100, 1.0, 60.0, 0.0
5S, n, 35, 10, 100, 1.0, 60.0, 0.0
6S, ga, 34, 10, 100, 1.0, 67.5, 0.0
6S, n, 35, 10, 100, 1.0, 67.5, 0.0
77S, n, 35, 10, 100, 1.0, 90.0, 30.0
7S, ga, 34, 10, 100, 1.0, 75.0, 0.0
7S, n, 35, 10, 100, 1.0, 75.0, 0.0
88S, n, 35, 10, 100, 1.0, 45.0, 37.5
8S, ga, 34, 10, 100, 1.0, 82.5, 0.0
8S, n, 35, 10, 100, 1.0, 82.5, 0.0
9S, ga, 34, 10, 100, 1.0, 90.0, 0.0
9S, n, 35, 10, 100, 1.0, 90.0, 0.0
